Date,Open,High,Low,Close,Adj Close,Volume,Adj Factor
1982-06-14,14.190965652,14.220841408,14.131214142,14.131214142,1.053105399,1658956.0,0.074523349
1982-06-15,14.190965652,14.280592918,14.071462631,14.280592918,1.064237605,2228398.0,0.074523349
1982-06-16,14.250717163,14.340344429,14.161089897,14.220841408,1.059784723,1948070.0,0.074523349
1982-06-17,14.071462631,14.161089897,13.95195961,13.981836319,1.041973263,3631712.0,0.074523349
1982-06-18,13.981836319,14.011711121,13.95195961,13.95195961,1.039746751,1394527.0,0.074523349
1982-06-21,14.101338387,14.250717163,13.922083855,14.011711121,1.044199633,2915411.0,0.074523349
1982-06-22,14.190965652,14.31046772,14.041586876,14.31046772,1.066463976,2472744.0,0.074523349
1982-06-23,14.489723206,14.698852539,14.250717163,14.609226227,1.08872846,3488619.0,0.074523349
1982-06-24,14.549473763,14.639101028,14.429970741,14.45984745,1.077596253,2889470.0,0.074523349
1982-06-25,14.429970741,14.489723206,14.370220184,14.40009594,1.073143371,1876942.0,0.074523349
1982-06-28,14.549473763,14.698852539,14.370220184,14.609226227,1.08872846,1902046.0,0.074523349
1982-06-29,14.579350471,14.668976784,14.489723206,14.609226227,1.08872846,1444735.0,0.074523349
1982-06-30,14.609226227,14.698852539,14.489723206,14.489723206,1.079822695,3017919.0,0.074523349
1982-07-01,14.489723206,14.549473763,14.40009594,14.489723206,1.079822695,1640128.0,0.074523349
1982-07-02,14.429970741,14.489723206,14.340344429,14.340344429,1.068690488,1213778.0,0.074523349
1982-07-06,14.370220184,14.519598007,14.190965652,14.429970741,1.075369741,1501219.0,0.074523349
1982-07-07,14.549473763,14.639101028,14.429970741,14.579350471,1.086502019,2670647.0,0.074523349
1982-07-08,14.519598007,14.728728294,14.280592918,14.698852539,1.095407713,4032958.0,0.074523349
1982-07-09,14.81835556,14.937858582,14.668976784,14.937858582,1.113219244,5217866.0,0.074523349
1982-07-12,15.744503021,15.983509064,15.475621223,15.983509064,1.191144619,7063010.0,0.074523349
1982-07-13,15.385993958,15.535372734,15.087237358,15.415869713,1.148842234,6511559.0,0.074523349
1982-07-14,15.535372734,15.983509064,15.475621223,15.983509064,1.191144619,7063010.0,0.074523349
1982-07-15,16.013383865,16.132886887,15.864006042,15.953633308,1.188918178,6605281.0,0.074523349
1982-07-16,16.043260574,16.192638397,15.893880844,15.953633308,1.188918178,6077678.0,0.074523349
1982-07-19,15.804253578,15.923756599,15.684750557,15.744503021,1.173333088,4174377.0,0.074523349
1982-07-20,15.953633308,16.162763596,15.744503021,16.103010178,1.200050242,5468070.0,0.074523349
1982-07-21,16.252389908,16.401769638,16.073135376,16.132886887,1.202276755,5332508.0,0.074523349
1982-07-22,16.013383865,16.103010178,15.893880844,15.923756599,1.186691665,4335461.0,0.074523349
1982-07-23,15.953633308,16.013383865,15.864006042,15.893880844,1.184465224,1690336.0,0.074523349
1982-07-26,15.834130287,15.923756599,15.714627266,15.744503021,1.173333088,1642638.0,0.074523349
1982-07-27,15.744503021,15.834130287,15.654875755,15.654875755,1.166653764,1646404.0,0.074523349
1982-07-28,15.535372734,15.774378777,15.505496979,15.505496979,1.155521558,2825455.0,0.074523349
1982-07-29,15.535372734,15.684750557,15.385993958,15.654875755,1.166653764,2402034.0,0.074523349
1982-07-30,15.744503021,15.834130287,15.654875755,15.684750557,1.168880135,2054762.0,0.074523349
1982-08-02,15.923756599,16.043260574,15.804253578,15.953633308,1.188918178,2622531.0,0.074523349
1982-08-03,15.923756599,16.073135376,15.774378777,15.774378777,1.17555953,2723784.0,0.074523349
1982-08-04,15.744503021,15.804253578,15.654875755,15.684750557,1.168880135,3555982.0,0.074523349
1982-08-05,15.356119156,15.475621223,15.236616135,15.266490936,1.137710027,2881521.0,0.074523349
1982-08-06,15.206740379,15.356119156,15.057360649,15.087237358,1.139696092,1415866.0,0.07554041
1982-08-09,15.027485847,15.117113113,14.907982826,15.117113113,1.141952919,2818342.0,0.07554041
1982-08-10,15.146988869,15.236616135,15.057360649,15.057360649,1.137439193,4537548.0,0.07554041
1982-08-11,14.997610092,15.087237358,14.907982826,14.907982826,1.126155131,3109549.0,0.07554041
1982-08-12,14.937858582,15.027485847,14.848231316,14.878107071,1.123898304,2322538.0,0.07554041
1982-08-13,14.967734337,15.057360649,14.878107071,15.027485847,1.135182438,2434670.0,0.07554041
1982-08-16,15.117113113,15.206740379,14.997610092,15.027485847,1.135182438,2236348.0,0.07554041
1982-08-17,15.445746422,15.804253578,15.057360649,15.774378777,1.191603036,4946325.0,0.07554041
1982-08-18,15.953633308,16.162763596,15.714627266,15.714627266,1.187089383,7142088.0,0.07554041
1982-08-19,15.774378777,15.953633308,15.595124245,15.774378777,1.191603036,5694842.0,0.07554041
1982-08-20,16.103010178,16.401769638,15.774378777,16.312141418,1.232225847,5674341.0,0.07554041
1982-08-23,16.401769638,16.610898972,16.192638397,16.581022263,1.252537216,6465954.0,0.07554041
1982-08-24,16.43164444,16.551147461,16.282266617,16.34201622,1.234482601,6238344.0,0.07554041
1982-08-25,16.551147461,16.760276794,16.34201622,16.521272659,1.248023706,5972242.0,0.07554041
1982-08-26,16.670650482,16.849903107,16.49139595,16.521272659,1.248023706,6193575.0,0.07554041
1982-08-27,16.461519241,16.551147461,16.34201622,16.49139595,1.245766807,2884868.0,0.07554041
1982-08-30,16.551147461,16.730401993,16.34201622,16.700525284,1.261564523,3269378.0,0.07554041
1982-08-31,16.820028305,16.969406128,16.640773773,16.849903107,1.272848585,5167240.0,0.07554041
1982-09-01,16.790153503,16.969406128,16.610898972,16.670650482,1.259307768,4675202.0,0.07554041
1982-09-02,16.909656525,17.20841217,16.581022263,17.059034348,1.288646444,3973545.0,0.07554041
1982-09-03,17.417543411,17.686424255,17.118785858,17.238288879,1.302187405,6957155.0,0.07554041
1982-09-07,17.268163681,17.387666702,17.148662567,17.327915192,1.308957814,4691519.0,0.07554041
1982-09-08,17.417543411,17.596797943,17.238288879,17.327915192,1.308957814,5982702.0,0.07554041
1982-09-09,17.327915192,17.507169724,17.148662567,17.178537369,1.297673752,3268122.0,0.07554041
1982-09-10,17.088909149,17.238288879,16.909656525,17.059034348,1.288646444,3960993.0,0.07554041
1982-09-13,17.238288879,17.447418213,16.999282837,17.417543411,1.315728366,3044278.0,0.07554041
1982-09-14,17.477294922,17.686424255,17.268163681,17.327915192,1.308957814,5104898.0,0.07554041
1982-09-15,17.447418213,17.596797943,17.268163681,17.537046432,1.324755673,3936307.0,0.07554041
1982-09-16,17.716299057,17.925430298,17.507169724,17.716299057,1.33829649,5898185.0,0.07554041
1982-09-17,17.746175766,17.865678787,17.626672745,17.716299057,1.33829649,3040931.0,0.07554041
1982-09-20,17.716299057,17.865678787,17.537046432,17.865678787,1.349580696,3397826.0,0.07554041
1982-09-21,18.10468483,18.343690872,17.865678787,18.343690872,1.385689925,5529993.0,0.07554041
1982-09-22,18.313814163,18.552820206,18.044933319,18.044933319,1.363121657,6711554.0,0.07554041
1982-09-23,18.16443634,18.313814163,17.985181808,18.254062653,1.378919372,5246736.0,0.07554041
1982-09-24,18.194311142,18.283939362,18.074808121,18.16443634,1.372148964,3711626.0,0.07554041
1982-09-27,18.254062653,18.403442383,18.10468483,18.313814163,1.383433026,2052252.0,0.07554041
1982-09-28,18.343690872,18.463193893,18.224187851,18.224187851,1.376662618,3632967.0,0.07554041
1982-09-29,18.044933319,18.254062653,17.805927277,17.865678787,1.349580696,3476904.0,0.07554041
1982-09-30,17.716299057,17.895553589,17.507169724,17.537046432,1.324755673,4175214.0,0.07554041
1982-10-01,17.686424255,17.835802078,17.537046432,17.716299057,1.33829649,3127540.0,0.07554041
1982-10-04,17.686424255,17.835802078,17.507169724,17.805927277,1.345067042,2572742.0,0.07554041
1982-10-05,18.01505661,18.194311142,17.835802078,17.955305099,1.356351104,3147623.0,0.07554041
1982-10-06,18.463193893,18.88145256,18.01505661,18.88145256,1.426312663,5632082.0,0.07554041
1982-10-07,18.97108078,19.210086823,18.732074738,19.210086823,1.45113783,868598.0,0.07554041
1982-10-08,19.180210114,19.389339447,18.941204071,19.389339447,1.464678647,5617020.0,0.07554041
1982-10-11,19.83747673,20.195985794,19.449092865,19.956979752,1.507558428,6022031.0,0.07554041
1982-10-12,19.897228241,20.166109085,19.688098907,19.77772522,1.494017467,6277674.0,0.07554041
1982-10-13,19.807600021,20.106357574,19.419216156,19.956979752,1.507558428,5865550.0,0.07554041
1982-10-14,19.299713135,19.568595886,19.000955582,19.150335312,1.446624176,4832102.0,0.07554041
1982-10-15,19.060707092,19.210086823,18.88145256,19.000955582,1.43533997,5098622.0,0.07554041
1982-10-18,19.060707092,19.83747673,19.030832291,19.83747673,1.498531121,4750514.0,0.07554041
1982-10-19,19.688098907,19.956979752,19.419216156,19.62834549,1.482733261,5085652.0,0.07554041
1982-10-20,19.83747673,20.195985794,19.478967667,20.195985794,1.525613042,4780638.0,0.07554041
1982-10-21,19.927103043,20.255735397,19.598470688,20.255735397,1.530126552,5041302.0,0.07554041
1982-10-22,20.016729355,20.255735397,19.77772522,19.77772522,1.494017467,4765576.0,0.07554041
1982-10-25,19.359464645,19.568595886,19.120458603,19.120458603,1.444367277,4491942.0,0.07554041
1982-10-26,19.299713135,19.62834549,18.97108078,19.598470688,1.480476506,5268911.0,0.07554041
1982-10-27,19.478967667,19.688098907,19.239961624,19.508842468,1.473705954,3928776.0,0.07554041
1982-10-28,19.239961624,19.478967667,19.000955582,19.030832291,1.437596869,4529598.0,0.07554041
1982-10-29,19.090583801,19.239961624,18.911329269,19.090583801,1.442110523,2955578.0,0.07554041
1982-11-01,19.239961624,19.478967667,19.000955582,19.478967667,1.471449199,3482343.0,0.07554041
1982-11-02,19.658222198,19.83747673,19.478967667,19.568595886,1.478219751,4332532.0,0.07554041
1982-11-03,20.046606064,20.434989929,19.658222198,20.375238419,1.539153859,6228721.0,0.07554041
1982-11-04,20.225860596,20.405115128,20.016729355,20.076482773,1.516585735,6850463.0,0.07554041
1982-11-05,20.166109085,20.315488815,19.986854553,20.136232376,1.536833496,4164335.0,0.0763218
1982-11-08,19.927103043,20.016729355,19.83747673,19.927103043,1.520872369,3005786.0,0.0763218
1982-11-09,20.255735397,20.524618149,19.986854553,20.49474144,1.564195553,4159314.0,0.0763218
1982-11-10,20.345363617,20.673995972,20.016729355,20.166109085,1.539113741,3989444.0,0.0763218
1982-11-11,20.195985794,20.405115128,19.956979752,20.405115128,1.557355112,2310823.0,0.0763218
1982-11-12,20.166109085,20.405115128,19.927103043,20.405115128,1.557355112,3537990.0,0.0763218
1982-11-15,19.688098907,19.77772522,19.598470688,19.658222198,1.500350899,3813298.0,0.0763218
1982-11-16,19.62834549,19.867351532,19.359464645,19.62834549,1.498070655,4125424.0,0.0763218
1982-11-17,19.956979752,20.195985794,19.688098907,20.076482773,1.532273299,3694890.0,0.0763218
1982-11-18,20.076482773,20.195985794,19.956979752,20.016729355,1.527712811,2986539.0,0.0763218
1982-11-19,19.986854553,20.166109085,19.807600021,19.956979752,1.523152614,2896583.0,0.0763218
1982-11-22,19.538719177,19.83747673,19.239961624,19.239961624,1.4684285,2645962.0,0.0763218
1982-11-23,19.449092865,19.62834549,19.269836426,19.419216156,1.482109528,3214567.0,0.0763218
1982-11-24,19.658222198,19.77772522,19.538719177,19.77772522,1.509471585,2994070.0,0.0763218
1982-11-26,19.927103043,19.986854553,19.83747673,19.927103043,1.520872369,1576113.0,0.0763218
1982-11-29,19.807600021,20.016729355,19.598470688,19.717973709,1.504911242,2163546.0,0.0763218
1982-11-30,20.195985794,20.673995972,19.717973709,20.673995972,1.577876582,4250107.0,0.0763218
1982-12-01,20.853250504,21.092256546,20.584369659,20.673995972,1.577876582,6381018.0,0.0763218
1982-12-02,21.002628326,21.331262589,20.673995972,21.092256546,1.609798982,6439594.0,0.0763218
1982-12-03,21.181882858,21.36113739,21.002628326,21.092256546,1.609798982,3228793.0,0.0763218
1982-12-06,21.719646454,22.406787872,21.002628326,22.16778183,1.691885007,4828336.0,0.0763218
1982-12-07,22.675668716,23.03417778,22.287284851,22.735420227,1.735208191,7153803.0,0.0763218
1982-12-08,22.944551468,23.303058624,22.586042404,22.586042404,1.723807407,5495684.0,0.0763218
1982-12-09,22.526290894,22.944551468,22.108030319,22.376911163,1.707846134,4679804.0,0.0763218
1982-12-10,22.406787872,22.735420227,22.078155518,22.16778183,1.691885007,4006180.0,0.0763218
1982-12-13,22.466539383,22.645793915,22.257408142,22.436662674,1.712406477,2737173.0,0.0763218
1982-12-14,22.31716156,23.004301071,21.630018234,21.749521255,1.659962607,5386482.0,0.0763218
1982-12-15,21.600143433,21.869024277,21.30138588,21.36113739,1.630320452,5460120.0,0.0763218
1982-12-16,21.600143433,21.809272766,21.391012192,21.689771652,1.65540241,4175214.0,0.0763218
1982-12-17,22.257408142,22.615917206,21.869024277,22.31716156,1.703285937,4782312.0,0.0763218
1982-12-20,22.31716156,22.615917206,21.988527298,22.108030319,1.687324664,2568558.0,0.0763218
1982-12-21,22.556165695,22.944551468,22.16778183,22.88479805,1.746608976,3640498.0,0.0763218
1982-12-22,22.705545425,23.03417778,22.347036362,22.347036362,1.705566036,4245923.0,0.0763218
1982-12-23,22.466539383,22.586042404,22.347036362,22.376911163,1.707846134,2468560.0,0.0763218
1982-12-27,22.735420227,23.153680801,22.31716156,23.03417778,1.758009906,2707048.0,0.0763218
1982-12-28,22.854923248,23.03417778,22.645793915,22.735420227,1.735208191,2822945.0,0.0763218
1982-12-29,23.03417778,23.243307114,22.795171738,23.093929291,1.762570248,3346782.0,0.0763218
1982-12-30,23.153680801,23.422561646,22.88479805,22.97442627,1.753449563,3035074.0,0.0763218
1982-12-31,23.093929291,23.213432312,22.97442627,23.004301071,1.755729661,1563561.0,0.0763218
1983-01-03,22.645793915,23.183555603,22.108030319,22.22753334,1.69644535,3182350.0,0.0763218
1983-01-04,22.466539383,22.854923248,22.078155518,22.854923248,1.744328877,3828778.0,0.0763218
1983-01-05,22.914674759,23.123804092,22.705545425,22.944551468,1.751169464,3978566.0,0.0763218
1983-01-06,23.183555603,23.542064667,22.825048447,23.332935333,1.78081162,4285253.0,0.0763218
1983-01-07,23.303058624,23.512189865,23.064054489,23.093929291,1.762570248,4437550.0,0.0763218
1983-01-10,23.332935333,23.721319199,22.944551468,23.422561646,1.787652061,4661813.0,0.0763218
1983-01-11,23.362810135,23.512189865,23.183555603,23.422561646,1.787652061,3560166.0,0.0763218
1983-01-12,23.691444397,23.930448532,23.422561646,23.452438354,1.789932305,6384366.0,0.0763218
1983-01-13,23.601816177,23.721319199,23.452438354,23.571941376,1.799052991,3075240.0,0.0763218
1983-01-14,23.721319199,23.870698929,23.542064667,23.691444397,1.808173677,3656816.0,0.0763218
1983-01-17,23.90057373,24.079828262,23.721319199,23.721319199,1.810453775,4789425.0,0.0763218
1983-01-18,23.781070709,23.99020195,23.542064667,23.810945511,1.817294217,4246760.0,0.0763218
1983-01-19,23.571941376,23.960325241,23.183555603,23.542064667,1.796772747,4053041.0,0.0763218
1983-01-20,23.362810135,23.601816177,23.123804092,23.392686844,1.785371962,2626715.0,0.0763218
1983-01-21,22.88479805,23.303058624,22.466539383,22.615917206,1.726087506,7468858.0,0.0763218
1983-01-24,22.287284851,22.496414185,22.048278809,22.436662674,1.712406477,6181860.0,0.0763218
1983-01-25,22.795171738,23.004301071,22.556165695,22.944551468,1.751169464,4742982.0,0.0763218
1983-01-26,22.825048447,22.97442627,22.675668716,22.735420227,1.735208191,3525020.0,0.0763218
1983-01-27,23.153680801,23.422561646,22.88479805,23.332935333,1.78081162,3316238.0,0.0763218
1983-01-28,23.392686844,23.542064667,23.213432312,23.273183823,1.776251277,2651819.0,0.0763218
1983-01-31,23.392686844,23.631692886,23.123804092,23.631692886,1.803613334,2402453.0,0.0763218
1983-02-01,23.452438354,23.721319199,23.183555603,23.183555603,1.76941069,2762277.0,0.0763218
1983-02-02,23.004301071,23.243307114,22.765296936,22.944551468,1.751169464,4694030.0,0.0763218
1983-02-03,22.854923248,22.944551468,22.735420227,22.825048447,1.742048778,3415818.0,0.0763218
1983-02-04,23.064054489,23.303058624,22.795171738,23.273183823,1.792392196,3493640.0,0.077015341
1983-02-07,23.303058624,23.512189865,23.093929291,23.213432312,1.787790413,2357266.0,0.077015341
1983-02-08,23.004301071,23.273183823,22.705545425,22.735420227,1.750976149,2692404.0,0.077015341
1983-02-09,22.645793915,22.825048447,22.436662674,22.586042404,1.739471765,3818737.0,0.077015341
1983-02-10,22.944551468,23.153680801,22.735420227,23.03417778,1.773985064,3226701.0,0.077015341
1983-02-11,23.153680801,23.362810135,22.944551468,23.03417778,1.773985064,3309544.0,0.077015341
1983-02-14,23.482313156,23.781070709,23.183555603,23.661567688,1.822303712,4791098.0,0.077015341
1983-02-15,23.810945511,24.020076752,23.601816177,23.631692886,1.820002894,5660115.0,0.077015341
1983-02-16,23.721319199,23.960325241,23.482313156,23.512189865,1.810799328,3931286.0,0.077015341
1983-02-17,23.422561646,23.661567688,23.183555603,23.512189865,1.810799328,4673110.0,0.077015341
1983-02-18,23.631692886,23.781070709,23.482313156,23.571941376,1.815401111,2809556.0,0.077015341
1983-02-22,23.482313156,23.781070709,23.183555603,23.213432312,1.787790413,3122938.0,0.077015341
1983-02-23,23.422561646,23.601816177,23.213432312,23.601816177,1.817701929,2676086.0,0.077015341
1983-02-24,23.99020195,24.259082794,23.721319199,24.109703064,1.856817011,5713670.0,0.077015341
1983-02-25,24.049951553,24.199331284,23.90057373,23.99020195,1.847613591,4401986.0,0.077015341
1983-02-28,23.84082222,24.020076752,23.661567688,23.661567688,1.822303712,3809950.0,0.077015341
1983-03-01,24.079828262,24.348709106,23.810945511,24.318834305,1.872923324,4629596.0,0.077015341
1983-03-02,24.408460617,24.617591858,24.199331284,24.408460617,1.879825925,5557189.0,0.077015341
1983-03-03,24.408460617,24.617591858,24.199331284,24.348709106,1.875224142,3528786.0,0.077015341
1983-03-04,24.318834305,24.438337326,24.169454575,24.438337326,1.88212689,2868969.0,0.077015341
1983-03-07,24.527963638,24.70721817,24.318834305,24.617591858,1.895932239,3342179.0,0.077015341
1983-03-08,24.288957596,24.677341461,23.90057373,24.109703064,1.856817011,3312473.0,0.077015341
1983-03-09,24.259082794,24.468212128,24.049951553,24.438337326,1.88212689,3166451.0,0.077015341
1983-03-10,24.229206085,24.527963638,23.930448532,23.960325241,1.845312627,2803698.0,0.077015341
1983-03-11,24.020076752,24.139579773,23.870698929,24.079828262,1.854516192,2110828.0,0.077015341
1983-03-14,24.020076752,24.169454575,23.84082222,24.020076752,1.84991441,2761440.0,0.077015341
1983-03-15,24.020076752,24.139579773,23.90057373,24.109703064,1.856817011,2898675.0,0.077015341
1983-03-16,23.84082222,24.079828262,23.601816177,23.631692886,1.820002894,2960180.0,0.077015341
1983-03-17,23.661567688,23.721319199,23.571941376,23.631692886,1.820002894,2790310.0,0.077015341
1983-03-18,23.691444397,23.90057373,23.691444397,23.870698929,1.838410025,2705793.0,0.077015341
1983-03-21,23.960325241,24.169454575,23.721319199,24.079828262,1.854516192,4146762.0,0.077015341
1983-03-22,24.109703064,24.169454575,23.90057373,23.930448532,1.843011662,2515421.0,0.077015341
1983-03-23,23.960325241,24.587715149,23.960325241,24.408460617,1.879825925,3953880.0,0.077015341
1983-03-24,24.468212128,24.64746666,24.229206085,24.438337326,1.88212689,3904927.0,0.077015341
1983-03-25,24.438337326,24.677341461,24.318834305,24.408460617,1.879825925,2732989.0,0.077015341
1983-03-28,24.408460617,24.587715149,24.318834305,24.468212128,1.884427708,2085306.0,0.077015341
1983-03-29,24.527963638,24.8565979,24.498088837,24.587715149,1.893631274,3283603.0,0.077015341
1983-03-30,24.826721191,24.976099014,24.677341461,24.916347504,1.918941007,3460168.0,0.077015341
1983-03-31,25.035850525,25.065727234,24.288957596,24.318834305,1.872923324,2515002.0,0.077015341
1983-04-04,24.288957596,24.498088837,24.169454575,24.468212128,1.884427708,2792820.0,0.077015341
1983-04-05,24.677341461,24.677341461,24.348709106,24.378585815,1.877525107,2978171.0,0.077015341
1983-04-06,24.378585815,24.55783844,24.199331284,24.527963638,1.889029491,3589454.0,0.077015341
1983-04-07,24.55783844,24.70721817,24.378585815,24.677341461,1.900533875,2540106.0,0.077015341
1983-04-08,24.677341461,24.8565979,24.527963638,24.826721191,1.912038406,3741333.0,0.077015341
1983-04-11,25.274856567,25.51386261,25.005975723,25.483987808,1.962658019,6908621.0,0.077015341
1983-04-12,25.483987808,25.663240433,25.334608078,25.57361412,1.96956062,4389016.0,0.077015341
1983-04-13,25.693117142,26.051624298,25.663240433,25.991874695,2.001773101,4095299.0,0.077015341
1983-04-14,26.021749496,26.290630341,25.633365631,26.171127319,2.015578303,4215380.0,0.077015341
1983-04-15,26.260755539,26.410133362,26.201004028,26.32050705,2.027082834,3322514.0,0.077015341
1983-04-18,26.32050705,26.918020248,26.290630341,26.918020248,2.073100517,4269354.0,0.077015341
1983-04-19,26.738767624,26.798517227,26.529636383,26.649139404,2.052392567,3888610.0,0.077015341
1983-04-20,26.708890915,27.545410156,26.708890915,27.515535355,2.119118347,4060990.0,0.077015341
1983-04-21,27.515535355,27.605163574,27.276529312,27.485660553,2.116817529,4483993.0,0.077015341
1983-04-22,27.485660553,28.172800064,27.425907135,28.023422241,2.158233429,3380254.0,0.077015341
1983-04-25,27.605163574,27.99354744,27.186901093,27.366157532,2.107613963,3243018.0,0.077015341
1983-04-26,27.605163574,28.023422241,27.157026291,27.99354744,2.155932611,3937144.0,0.077015341
1983-04-27,27.99354744,28.202676773,27.485660553,27.724664688,2.135224514,3811206.0,0.077015341
1983-04-28,27.90391922,28.083173752,27.694789886,28.023422241,2.158233429,3202434.0,0.077015341
1983-04-29,27.933795929,28.113050461,27.724664688,27.963670731,2.153631646,3196576.0,0.077015341
1983-05-02,27.724664688,27.99354744,27.425907135,27.485660553,2.116817529,4070614.0,0.077015341
1983-05-03,27.485660553,27.694789886,27.396032333,27.605163574,2.126021095,3805766.0,0.077015341
1983-05-04,27.754541397,27.933795929,27.575286865,27.844167709,2.14442808,2563955.0,0.077015341
1983-05-05,27.545410156,27.694789886,27.396032333,27.664913177,2.130622731,2406637.0,0.077015341
1983-05-06,27.635038376,28.322179794,27.605163574,28.113050461,2.183053209,3606190.0,0.077652662
1983-05-09,28.113050461,28.262428284,27.874044418,28.083173752,2.180733203,2624623.0,0.077652662
1983-05-10,27.99354744,28.113050461,27.90391922,27.933795929,2.169133618,1895770.0,0.077652662
1983-05-11,27.874044418,27.963670731,27.545410156,27.605163574,2.14361444,2059365.0,0.077652662
1983-05-12,27.724664688,27.724664688,27.485660553,27.605163574,2.14361444,1966062.0,0.077652662
1983-05-13,27.664913177,27.874044418,27.635038376,27.844167709,2.162173748,1776945.0,0.077652662
1983-05-16,27.24665451,27.545410156,27.24665451,27.545410156,2.138974428,2798678.0,0.077652662
1983-05-17,27.276529312,27.485660553,27.03752327,27.24665451,2.115775257,3020848.0,0.077652662
1983-05-18,27.306404114,27.425907135,26.469884872,27.24665451,2.115775257,3355568.0,0.077652662
1983-05-19,26.738767624,26.888145447,26.410133362,26.589387894,2.064736755,2817924.0,0.077652662
1983-05-20,26.469884872,26.708890915,26.350381851,26.469884872,2.055457027,2254758.0,0.077652662
1983-05-23,26.230880737,26.977771759,26.230880737,26.888145447,2.087936074,3401592.0,0.077652662
1983-05-24,27.03752327,27.485660553,27.007648468,27.396032333,2.127374843,2784034.0,0.077652662
1983-05-25,27.455783844,27.635038376,27.09727478,27.635038376,2.145934298,3529622.0,0.077652662
1983-05-26,27.485660553,27.694789886,27.306404114,27.336280823,2.122734979,2710395.0,0.077652662
1983-05-27,27.425907135,27.485660553,26.977771759,27.007648468,2.097215802,1692010.0,0.077652662
1983-05-31,26.888145447,26.977771759,26.350381851,26.589387894,2.064736755,3074403.0,0.077652662
1983-06-01,26.589387894,26.738767624,26.350381851,26.738767624,2.076336488,3725015.0,0.077652662
1983-06-02,26.858270645,27.216777802,26.589387894,27.127151489,2.106495529,3359752.0,0.077652662
1983-06-03,27.127151489,27.455783844,27.007648468,27.24665451,2.115775257,2768134.0,0.077652662
1983-06-06,27.336280823,27.754541397,27.157026291,27.664913177,2.148254156,2366470.0,0.077652662
1983-06-07,27.664913177,27.784416199,27.007648468,27.03752327,2.09953566,3311218.0,0.077652662
1983-06-08,26.918020248,27.425907135,26.918020248,27.09727478,2.104175523,3479833.0,0.077652662
1983-06-09,27.157026291,27.366157532,27.03752327,27.186901093,2.111135245,2812903.0,0.077652662
1983-06-10,27.24665451,27.396032333,27.157026291,27.306404114,2.120414973,1755606.0,0.077652662
1983-06-13,27.545410156,28.023422241,27.276529312,28.023422241,2.176093339,3086955.0,0.077652662
1983-06-14,28.023422241,28.620937347,27.963670731,28.202676773,2.190012931,4064756.0,0.077652662
1983-06-15,28.262428284,28.919694901,28.232553482,28.919694901,2.245691297,4896535.0,0.077652662
1983-06-16,29.098947525,29.367830276,29.039197922,29.098947525,2.259610741,5160546.0,0.077652662
1983-06-17,29.098947525,29.278202057,28.740440369,28.949569702,2.248011155,2617092.0,0.077652662
1983-06-20,29.069072723,29.337953568,29.039197922,29.158700943,2.264250753,2712906.0,0.077652662
1983-06-21,29.248327255,29.547084808,28.830066681,29.427581787,2.285130066,3461005.0,0.077652662
1983-06-22,29.517208099,29.756214142,29.278202057,29.517208099,2.292089788,3072311.0,0.077652662
1983-06-23,29.517208099,29.57695961,29.337953568,29.457456589,2.287449924,2435088.0,0.077652662
1983-06-24,29.427581787,29.606836319,29.308078766,29.397705078,2.28281006,1867738.0,0.077652662
1983-06-27,29.337953568,29.337953568,28.740440369,28.889818192,2.243371291,2271494.0,0.077652662
1983-06-28,28.949569702,29.009321213,28.142925262,28.202676773,2.190012931,3537990.0,0.077652662
1983-06-29,28.352054596,28.889818192,28.172800064,28.680688858,2.227131842,2802443.0,0.077652662
1983-06-30,28.800191879,28.919694901,28.620937347,28.740440369,2.231771706,2327141.0,0.077652662
1983-07-01,28.830066681,28.979446411,28.77031517,28.919694901,2.245691297,1561050.0,0.077652662
1983-07-05,28.501434326,28.591060638,28.352054596,28.501434326,2.21321225,3946767.0,0.077652662
1983-07-06,28.650812149,29.098947525,28.441682816,29.069072723,2.257290883,2841773.0,0.077652662
1983-07-07,29.069072723,29.337953568,28.620937347,28.620937347,2.222491978,4039652.0,0.077652662
1983-07-08,28.830066681,29.039197922,28.740440369,29.039197922,2.254971025,1818366.0,0.077652662
1983-07-11,29.098947525,29.487333298,29.039197922,29.457456589,2.287449924,3249713.0,0.077652662
1983-07-12,29.397705078,29.517208099,28.830066681,28.889818192,2.243371291,3789030.0,0.077652662
1983-07-13,28.85994339,29.098947525,28.740440369,28.979446411,2.250331161,2593243.0,0.077652662
1983-07-14,29.098947525,29.636711121,29.069072723,29.158700943,2.264250753,4909924.0,0.077652662
1983-07-15,29.069072723,29.098947525,28.561185837,28.71056366,2.2294517,3908693.0,0.077652662
1983-07-18,28.71056366,28.800191879,28.471557617,28.650812149,2.224811836,3416236.0,0.077652662
1983-07-19,28.71056366,29.039197922,28.680688858,28.889818192,2.243371291,3058504.0,0.077652662
1983-07-20,29.158700943,29.965343475,29.158700943,29.965343475,2.326888693,5496102.0,0.077652662
1983-07-21,29.905593872,30.174474716,29.517208099,29.995220184,2.329208699,3910785.0,0.077652662
1983-07-22,29.860778809,29.995220184,29.726337433,29.726337433,2.308329237,2099531.0,0.077652662
1983-07-25,29.517208099,30.174474716,29.517208099,30.084846497,2.336168421,3108294.0,0.077652662
1983-07-26,30.114723206,30.353727341,29.935468674,30.054971695,2.333848563,3261010.0,0.077652662
1983-07-27,30.144598007,30.234226227,29.308078766,29.487333298,2.28976993,3287787.0,0.077652662
